2022-08-10 20:00:00,419.62,420.2,419.27,420.08,111926
2022-08-10 19:00:00,419.92,419.92,419.59,419.66,46272
2022-08-10 18:00:00,419.99,420.0,419.8,419.94,151722
2022-08-10 17:00:00,419.89,420.17,418.9,419.95,4958128
2022-08-10 16:00:00,418.4916,420.14,418.35,419.95,14812715
2022-08-10 15:00:00,419.43,419.625,418.46,418.4901,5291329
2022-08-10 14:00:00,419.065,419.81,418.7,419.4299,6148787
2022-08-10 13:00:00,419.59,419.79,418.33,419.0607,5673887
2022-08-10 12:00:00,418.77,420.04,418.77,419.59,7891764
2022-08-10 11:00:00,418.21,418.84,416.72,418.77,8940380
2022-08-10 10:00:00,418.08,418.88,417.205,418.2,9354356
2022-08-10 09:00:00,412.19,419.0,410.95,418.09,3556627
2022-08-10 08:00:00,412.21,412.72,412.12,412.7,106488
2022-08-10 07:00:00,412.36,412.44,412.02,412.21,21103
2022-08-10 06:00:00,412.54,412.81,412.26,412.38,10612
2022-08-10 05:00:00,411.65,412.75,411.49,412.62,16301
2022-08-09 20:00:00,411.56,411.8,411.53,411.79,70011
2022-08-09 19:00:00,411.73,411.78,411.51,411.6,55049
2022-08-09 18:00:00,411.84,412.0,411.35,411.7,118777
2022-08-09 17:00:00,411.34,411.82,411.34,411.82,3018621
2022-08-09 16:00:00,411.03,411.74,410.76,411.34,9541343
2022-08-09 15:00:00,411.286,411.55,410.22,411.04,5028191
2022-08-09 14:00:00,410.9022,411.4999,410.3032,411.285,4910484
2022-08-09 13:00:00,411.32,411.58,410.45,410.8901,4082556
2022-08-09 12:00:00,411.34,412.33,410.36,411.32,5595685
2022-08-09 11:00:00,411.13,412.15,410.73,411.33,6168414
2022-08-09 10:00:00,412.08,412.99,410.91,411.1353,5069786
2022-08-09 09:00:00,412.0499,413.85,411.28,412.07,329743
2022-08-09 08:00:00,412.36,412.66,411.41,411.59,157557
2022-08-09 07:00:00,413.28,413.28,412.0,412.23,60931
2022-08-09 06:00:00,413.65,413.91,413.42,413.52,11896
2022-08-09 05:00:00,413.51,413.8,413.14,413.65,7316
2022-08-08 20:00:00,413.5,414.32,413.33,414.13,103906
2022-08-08 19:00:00,413.7,413.78,413.42,413.47,81482
2022-08-08 18:00:00,413.9,414.05,412.99,413.64,172379
2022-08-08 17:00:00,413.03,413.97,412.91,413.9,3349124
2022-08-08 16:00:00,412.495,413.39,412.06,413.02,8219877
2022-08-08 15:00:00,413.919,413.9386,411.83,412.5,6162534
2022-08-08 14:00:00,413.3294,414.21,412.9,413.9008,4229171
2022-08-08 13:00:00,414.84,415.01,412.35,413.33,6074673
2022-08-08 12:00:00,416.51,417.11,413.545,414.88,8337859
2022-08-08 11:00:00,417.19,417.62,416.23,416.5,8453118
2022-08-08 10:00:00,416.56,417.62,414.89,417.19,7542736
2022-08-08 09:00:00,415.86,416.56,413.2,416.55,338675
2022-08-08 08:00:00,415.76,416.0,415.12,415.86,230042
2022-08-08 07:00:00,414.5,415.79,414.46,415.73,50653
2022-08-08 06:00:00,414.53,414.8,414.28,414.48,16455
2022-08-08 05:00:00,414.72,415.16,414.07,414.48,36945
2022-08-05 20:00:00,413.04,413.1,412.11,412.95,37440
2022-08-05 19:00:00,412.96,413.1,412.95,413.07,22274
2022-08-05 18:00:00,412.99,413.16,412.99,412.99,88290
2022-08-05 17:00:00,413.41,413.47,412.85,413.02,3123327
2022-08-05 16:00:00,412.0,413.71,411.81,413.43,9573424
2022-08-05 15:00:00,412.529,412.67,411.43,412.015,5469985
2022-08-05 14:00:00,412.47,413.47,412.23,412.53,5269876
2022-08-05 13:00:00,410.66,412.58,410.64,412.49,5466558
2022-08-05 12:00:00,413.05,413.08,410.08,410.655,8982033
2022-08-05 11:00:00,412.05,414.15,411.81,413.0305,7834533
2022-08-05 10:00:00,409.74,412.23,409.42,412.05,7425964
2022-08-05 09:00:00,414.6,415.08,409.24,409.78,2423212
2022-08-05 08:00:00,413.94,414.63,413.51,414.6,219281
2022-08-05 07:00:00,414.12,414.13,413.65,413.72,25702
2022-08-05 06:00:00,413.99,414.31,413.92,414.28,13191
2022-08-05 05:00:00,414.54,414.69,414.0,414.04,8679
2022-08-04 20:00:00,414.2,414.51,414.2,414.23,99374
2022-08-04 19:00:00,414.1,414.26,413.88,414.18,69934
2022-08-04 18:00:00,414.08,414.25,414.08,414.11,52752
2022-08-04 17:00:00,414.15,414.59,413.92,414.05,3862170
2022-08-04 16:00:00,414.24,415.0,413.59,414.17,9198418
2022-08-04 15:00:00,414.1899,414.51,413.5903,414.21,4329713
2022-08-04 14:00:00,413.17,414.68,413.1449,414.18,4406044
2022-08-04 13:00:00,414.31,414.64,413.054,413.2,3321872
2022-08-04 12:00:00,414.0,414.44,412.7558,414.3,5064055
2022-08-04 11:00:00,414.48,415.09,412.44,413.99,7479522
2022-08-04 10:00:00,415.25,415.25,413.43,414.48,6164986
2022-08-04 09:00:00,415.2308,416.0204,413.7849,415.28,585249
2022-08-04 08:00:00,415.46,415.62,414.44,414.44,182369
2022-08-04 07:00:00,414.96,416.1,414.95,415.55,108413
2022-08-04 06:00:00,414.08,415.15,414.04,414.95,32320
2022-08-04 05:00:00,414.45,414.5,413.99,413.99,23288
2022-08-03 20:00:00,414.0,414.03,413.76,413.76,59641
2022-08-03 19:00:00,414.0,414.06,413.7,414.05,70757
2022-08-03 18:00:00,414.05,414.12,413.89,414.04,308695
2022-08-03 17:00:00,414.41,414.45,413.75,413.96,9381101
2022-08-03 16:00:00,414.81,415.68,414.19,414.41,17019496
2022-08-03 15:00:00,414.56,415.22,414.24,414.815,6339613
2022-08-03 14:00:00,414.32,414.81,413.95,414.555,4831242
2022-08-03 13:00:00,413.3799,414.64,412.6701,414.33,5743840
2022-08-03 12:00:00,411.59,413.4697,411.41,413.36,7932004
2022-08-03 11:00:00,411.48,412.45,410.18,411.58,8633837
2022-08-03 10:00:00,410.71,411.725,410.0,411.5288,5615513
2022-08-03 09:00:00,409.67,411.0,408.4896,410.67,375769
2022-08-03 08:00:00,409.66,410.27,409.58,410.03,83485
2022-08-03 07:00:00,409.67,409.93,409.4,409.66,48993
2022-08-03 06:00:00,409.2,410.13,409.2,409.71,34577
2022-08-03 05:00:00,408.64,409.23,408.09,408.95,24800
2022-08-02 20:00:00,408.6,408.8,408.0,408.16,88275
2022-08-02 19:00:00,408.48,408.97,408.39,408.68,87662
2022-08-02 18:00:00,408.22,408.5,408.06,408.39,1564056
2022-08-02 17:00:00,408.12,408.39,407.68,408.35,4989275
2022-08-02 16:00:00,409.49,409.97,407.93,408.12,11530102
2022-08-02 15:00:00,409.5,410.82,409.1201,409.48,6874980
2022-08-02 14:00:00,412.625,412.66,408.85,409.49,7855921
2022-08-02 13:00:00,410.7,413.0,410.54,412.63,5573220
2022-08-02 12:00:00,410.48,411.08,409.47,410.6995,6640520
2022-08-02 11:00:00,408.5901,411.4,406.82,410.48,9726546
2022-08-02 10:00:00,408.29,409.77,407.6787,408.6,6633622
